         1 -2.0817e-17                       
   0.68055    0.047793                       
   0.67997    0.047863                       
   0.67938    0.047934                       
   0.67879    0.048004                       
   0.67821    0.048074                       
   0.67762    0.048144                       
   0.67703    0.048215                       
   0.67644    0.048285                       
   0.67586    0.048355                       
   0.67527    0.048425                       
   0.67468    0.048495                       
   0.67409    0.048565                       
    0.6735    0.048635                       
   0.67291    0.048705                       
   0.67232    0.048775                       
   0.67173    0.048845                       
   0.67114    0.048915                       
   0.67055    0.048985                       
   0.66996    0.049055                       
   0.66937    0.049125                       
   0.66878    0.049194                       
   0.66819    0.049264                       
   0.66759    0.049334                       
     0.667    0.049404                       
